,Sentiment,Sentiment Num,Multi,Text,Text-original,Text_with_fullstop,Polarities Found,Polarity Count,Sarcasm?,Adversative Polarity,Adversative Present?,Polarity Count-after Adversative,Emoji Score,Polarity Count-multi
1574,Neutral,0,0,all prints of this film slightly negative sent to and buried on pluto .,  All  prints   of   this  film    should   be     sent  to  and   buried   on  Pluto  .,all prints of this film slightly negative sent to and buried on pluto .,"[0, 0, 0, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0, 0]",-1,0,-1,0,-1,0,-1
1575,Negative,-1,-2,"not only does the movie fail to make us part of its reality , it fails the most basic relevancy test also .","  Not  only    does   the  movie   fail   to   make   us   part   of   its  reality   ,   it     fails   the    most  basic   relevancy  test   as  well  .","not only does the movie fail to make us part of its reality , it fails the most basic relevancy test also .","[11, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0]",-1,0,-1,0,-1,0,-1
1576,Negative,-1,-2,"first good , then bothersome .","   First  good  ,   then  bothersome  .","first good , then bothersome .","[0, 1, 0, 0, (-1, -7), 0]",-1,0,-1,0,-1,0,-1
1577,Positive,1,2,excellent acting and direction ., Excellent    acting  and  direction  .,excellent acting and direction .,"[(1, -7), 0, 0, 0, 0]",1,0,1,0,1,0,1
1578,Negative,-1,-2,this goofy gangster yarn never really elevates itself from being yet another earnestly generic crime-busting comic vehicle -- a well-intentioned remake that shows some spunk and promise but fails to register as anything distinctive or daring,  This   goofy   gangster  yarn  never    really    elevates  itself   from   being  yet     another    earnestly  generic   crime-busting   comic  vehicle  --    a   well-intentioned  remake   that     shows   some  spunk and  promise  but   fails   to   register   as   anything    distinctive  or  daring,this goofy gangster yarn never really elevates itself from being yet another earnestly generic crime-busting comic vehicle -- a well-intentioned remake that shows some spunk and promise but fails to register as anything distinctive or daring,"[0, -1, -1, 0, 11, 0, 0, 0, 0, 0, 8, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 8, -1, 0, 0, 0, 0, 1, 0, 1]",-1,-1,1,1,1,0,2
1579,Negative,-1,-1,it is difficult to say whether the tuxedo is more boring or embarrassing -- i am prepared to call it a draw .,   It   's   difficult   to   say   whether    The  Tuxedo   is     more  boring  or  embarrassing  --   I   'm   prepared   to    call  it   a  draw  .,it is difficult to say whether the tuxedo is more boring or embarrassing -- i am prepared to call it a draw .,"[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, (-1, -7), 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",-1,-1,-1,0,-1,0,-2
1580,Negative,-1,-2,"even as lame horror flicks go , this is lame ."," Even   as    lame   horror  flicks  go   ,   this    is  lame  .","even as lame horror flicks go , this is lame .","[0, 0, -1, -1, 0, 0, 0, 0, 0, -1, 0]",-1,0,-1,0,-1,0,-1
1581,Negative,-1,-2,"so routine , familiar and predictable , it raises the possibility that it wrote itself as a newly automated final draft computer program ."," So   routine   ,    familiar  and  predictable   ,   it     raises   the  possibility   that   it    wrote  itself   as   a   newly   automated   Final   Draft   computer  program  .","so routine , familiar and predictable , it raises the possibility that it wrote itself as a newly automated final draft computer program .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,1,0,1,0,2
1582,Negative,-1,-2,"sunshine state lacks the kind of dynamic that limbo offers , and in some ways is a rather indulgent piece ."," Sunshine  State     lacks    the  kind   of  dynamic      that   Limbo  offers  ,  and   in    some  ways   is   a    rather  indulgent  piece  .","sunshine state lacks the kind of dynamic that limbo offers , and in some ways is a rather indulgent piece .","[1, 0, -1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0]",-1,-1,1,0,-1,0,-2
1583,Negative,-1,-2,even legends like alfred hitchcock and john huston occasionally directed trifles . . . so it is no surprise to see a world-class filmmaker like zhang yimou behind the camera 1 for a yarn that is ultimately rather inconsequential .,   Even    legends   like     Alfred  Hitchcock  and   John  Huston   occasionally   directed  trifles  ...   so   it   's   no   surprise   to    see   a   world-class  filmmaker   like    Zhang  Yimou   behind  the camera (1  for    a  yarn   that    's  ultimately   rather  inconsequential  .,even legends like alfred hitchcock and john huston occasionally directed trifles . . . so it is no surprise to see a world-class filmmaker like zhang yimou behind the camera 1 for a yarn that is ultimately rather inconsequential .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 11, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0]",-1,-1,-1,0,-1,0,-2
1584,Negative,-1,-2,"a long-winded , predictable scenario .","   A  long-winded  ,   predictable  scenario  .","a long-winded , predictable scenario .","[0, -1, 0, 0, 0, 0]",-1,0,-1,0,-1,0,-1
1585,Negative,-1,-2,too close to phantom menace for comfort ., Too   close   to    Phantom  Menace   for  comfort  .,too close to phantom menace for comfort .,"[2, 0, 0, 0, 0, -1, 0, 1, 0]",-1,-1,-1,0,-1,0,-2
1586,Negative,-1,-2,"although trying to balance self-referential humor and a normal ol slasher plot seemed like a decent endeavor , the result does not fully satisfy either the die-hard jason fans or those who can take a good joke ."," Although    trying   to   balance     self-referential  humor  and   a   normal   ol'   slasher  plot   seemed   like   a   decent  endeavor   ,    the  result      does  n't  fully   satisfy     either   the die-hard  Jason  fans  or   those   who   can   take   a   good  joke  .","although trying to balance self-referential humor and a normal ol slasher plot seemed like a decent endeavor , the result does not fully satisfy either the die-hard jason fans or those who can take a good joke .","[-8, 0, 0, 0, 0, 1, 0, 0, 0, 0, -1, -1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 11, 0, 1, 0, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0]",-1,-1,0,1,0,0,0
1587,Negative,-1,-2,too clunky and too busy ribbing itself to be truly entertaining .,   Too  clunky  and   too  busy    ribbing   itself   to   be   truly  entertaining  .,too clunky and too busy ribbing itself to be truly entertaining .,"[-1, 0, -1, 0, -1, 0, -1, 0, 0, 0, 0, 1, 1, 0]",-1,-1,-1,0,-1,0,-2
1588,Neutral,0,0,"this movie is about lying , cheating , but loving the friends you betray ."," This  movie    is   about       lying  ,  cheating  ,  but    loving   the   friends  you  betray  .","this movie is about lying , cheating , but loving the friends you betray .","[0, 0, 0, 0, -1, 0, -1, 0, 8, 1, 0, 1, 0, (-1, -7), 0]",-1,-1,1,1,1,0,1
1589,Negative,-1,-2,"it smacks of purely commercial motivation , with no great love for the original .","It      smacks   of   purely   commercial  motivation  ,   with    no   great  love   for   the  original  .","it smacks of purely commercial motivation , with no great love for the original .","[0, 0, 0, 0, 0, 1, 0, 0, 11, 1, 1, 0, 0, 1, 0]",-1,-1,-1,0,-1,0,-2
1590,Neutral,0,0,melanie eventually slugs the yankee .,Melanie   eventually    slugs   the  Yankee  .,melanie eventually slugs the yankee .,"[0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0
1591,Negative,-1,-2,too-bad the former murphy brown does not pop reese back ., Too  bad    the   former   Murphy  Brown     does  n't    pop  Reese  back  .,too-bad the former murphy brown does not pop reese back .,"[-1, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0]",-1,0,-1,0,-1,0,-1
1592,Negative,-1,-2,at the bottom rung of the series  entries ., At    the  bottom   rung   of    the   series  '  entries  .,at the bottom rung of the series  entries .,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0
1593,Negative,-1,-1,a real clunker .,A   real   clunker  .,a real clunker .,"[0, 0, 0, 0]",0,0,0,0,0,0,0
1594,Neutral,0,0,"a well-made , thoughtful , well-acted clunker , but a clunker nonetheless .","    A   well-made   ,   thoughtful   ,   well-acted  clunker  ,  but    a  clunker  nonetheless  .","a well-made , thoughtful , well-acted clunker , but a clunker nonetheless .","[0, 1, 0, 1, 0, 0, 0, 0, 8, 0, 0, 0, 0]",1,0,0,1,0,0,0
1595,Negative,-1,-2,a dreary rip-off of goodfellas that serves as a muddled and offensive cautionary tale for hispanic americans .,  A   dreary  rip-off   of   Goodfellas   that   serves   as    a     muddled  and  offensive   cautionary  tale   for   Hispanic  Americans  .,a dreary rip-off of goodfellas that serves as a muddled and offensive cautionary tale for hispanic americans .,"[0, -1, -1, 0, 0, 0, 0, 0, 0, -1, 0, (-1, -7), -1, 0, 0, 0, 0, 0]",-1,0,-1,0,-1,0,-1
1596,Negative,-1,-2,"the picture , scored by a perversely cheerful marcus miller accordion\/harmonica\/banjo abomination , is a monument to bad in all its florid variety .","    The  picture  ,   scored   by   a   perversely   cheerful   Marcus   Miller   accordion\/harmonica\/banjo  abomination  ,    is   a   monument   to   bad   in   all   its   florid  variety  .","the picture , scored by a perversely cheerful marcus miller accordion\/harmonica\/banjo abomination , is a monument to bad in all its florid variety .","[0, 0, 0, 0, 0, 0, -1, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 1, 0]",-1,-1,-1,0,-1,0,-1
1597,Negative,-1,-2,"good for a few unintentional laughs , `` extreme ops  was obviously made for the `` xxx  crowd , people who enjoy mindless action without the benefit of decent acting , writing , and direction ."," Good   for   a   few   unintentional  laughs   ,   ``    Extreme  Ops   ''     was  obviously   made   for     the   ``   XXX   ''  crowd  ,   people   who    enjoy   mindless  action   without    the benefit  of       decent  acting  ,  writing  ,  and  direction  .","good for a few unintentional laughs , `` extreme ops  was obviously made for the `` xxx  crowd , people who enjoy mindless action without the benefit of decent acting , writing , and direction .","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",-1,-1,1,0,-1,0,-1
1598,Negative,-1,-2," . . . a big , baggy , sprawling carnival of a movie , stretching out before us with little rhyme or reason .","...       a   big   ,   baggy   ,   sprawling  carnival   of   a  movie  ,     stretching  out   before  us   with   little    rhyme  or  reason  ."," . . . a big , baggy , sprawling carnival of a movie , stretching out before us with little rhyme or reason .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0
1599,Negative,-1,-2,a frustrating combination of strained humor and heavy-handed sentimentality .,  A   frustrating  combination   of     strained  humor  and   heavy-handed  sentimentality  .,a frustrating combination of strained humor and heavy-handed sentimentality .,"[0, (-1, -7), 0, 0, -1, 1, 0, -1, 1, 0]",-1,-1,-1,0,-1,0,-1
1600,Neutral,0,0,lawrence preaches strictly to the converted .,Lawrence     preaches  strictly   to   the  converted  .,lawrence preaches strictly to the converted .,"[0, 0, -1, 0, 0, 0, 0]",-1,0,-1,0,-1,0,-1
1601,Negative,-1,-1,"as written by michael berg and michael j . wilson from a story by wilson , this relentless , all-wise-guys-all-the-time approach tries way too hard and gets tiring in notime at all ."," As     written   by     Michael  Berg  and   Michael   J.  Wilson   from   a  story   by  Wilson   ,    this   relentless   ,   all-wise-guys-all-the-time  approach       tries  way   too  hard  and   gets tiring  in   no  time   at  all  .","as written by michael berg and michael j . wilson from a story by wilson , this relentless , all-wise-guys-all-the-time approach tries way too hard and gets tiring in notime at all .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, -1, 0, 0, 0]",-1,0,-1,0,-1,0,-2
1602,Negative,-1,-2,"will probably stay in the shadow of its two older , more accessible qatsi siblings .","Will   probably    stay   in    the  shadow   of   its   two   older   ,    more  accessible   Qatsi  siblings  .","will probably stay in the shadow of its two older , more accessible qatsi siblings .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1,0,1,0,1,0,2
1603,Negative,-1,-2,"just when the movie seems confident enough to handle subtlety , it dives into soapy bathos ."," Just   when    the  movie   seems    confident  enough   to   handle  subtlety   ,   it    dives   into   soapy  bathos  .","just when the movie seems confident enough to handle subtlety , it dives into soapy bathos .","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0]",-1,-1,1,0,-1,0,-1
1604,Negative,-1,-1,choppy editing and too many repetitive scenes spoil what slightly negative been an important documentary about stand-up comedy .,    Choppy  editing  and   too   many  repetitive  scenes    spoil   what   could   have   been    an   important  documentary   about   stand-up  comedy  .,choppy editing and too many repetitive scenes spoil what slightly negative been an important documentary about stand-up comedy .,"[-1, 0, 0, -1, 0, 0, -1, 0, -1, 0, 0, -1, 0, 0, 1, 0, 0, 1, 1, 0]",-1,-1,-1,0,-1,0,-2
1605,Negative,-1,-2," . . . the film falls back on the same old formula of teen sex , outrageous pranks and scenes designed to push the envelope of bad taste for laughs 2 .","...    the  film     falls  back   on    the   same   old  formula   of     teen  sex  ,    outrageous    pranks  and  scenes   designed   to    push    the  envelope   of   bad  taste   for  laughs (2 ."," . . . the film falls back on the same old formula of teen sex , outrageous pranks and scenes designed to push the envelope of bad taste for laughs 2 .","[0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 1, 0, 0]",-1,-1,-1,0,-1,0,-1
1606,Negative,-1,-2,the only thing in pauline and paulette that you have not seen before is a scene featuring a football field-sized oriental rug crafted out of millions of vibrant flowers .,   The   only  thing   in    Pauline  and  Paulette   that   you    have  n't   seen   before   is    a  scene   featuring   a   football    field-sized  Oriental  rug     crafted  out   of   millions   of vibrant  flowers  .,the only thing in pauline and paulette that you have not seen before is a scene featuring a football field-sized oriental rug crafted out of millions of vibrant flowers .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",-1,-1,1,0,-1,0,-1
1607,Negative,-1,-1,"if you are looking for comedy to be served up , better look elsewhere ."," If   you   're    looking   for  comedy   to   be   served  up   ,   better    look  elsewhere  .","if you are looking for comedy to be served up , better look elsewhere .","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1,0,1,0,1,0,2
1608,Negative,-1,-2,"it virtually defines a comedy that is strongly mediocre , with funny bits surfacing every once in a while .","It   virtually    defines    a  comedy   that     's   strongly  mediocre  ,   with    funny  bits    surfacing   every  once   in   a  while  .","it virtually defines a comedy that is strongly mediocre , with funny bits surfacing every once in a while .","[0, 0, 0, 0, 1, 0, 0, 1, -1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",-1,-1,1,0,-1,0,-1
1609,Negative,-1,-1,an instant candidate for worst movie of the year .,   An   instant  candidate   for   worst  movie   of   the  year  .,an instant candidate for worst movie of the year .,"[0, 0, 0, 0, -1, 0, 0, 0, 0, 0]",-1,0,-1,0,-1,0,-2
1610,Neutral,0,0,"despite its title , amy is orgasm is not a porno , though it is as tedious as one ."," Despite   its  title   ,     Amy  's  Orgasm       is  not   a  porno  ,   though   it   is   as   tedious   as  one  .","despite its title , amy is orgasm is not a porno , though it is as tedious as one .","[-8, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0]",-1,0,0,1,0,0,0
1611,Negative,-1,-1,"like a tone-deaf singer at a benefit concert , john q . is a bad movie appearing on behalf of a good cause ."," Like    a   tone-deaf  singer   at   a   benefit  concert   ,    John  Q.    is    a   bad  movie   appearing   on   behalf   of   a   good  cause  .","like a tone-deaf singer at a benefit concert , john q . is a bad movie appearing on behalf of a good cause .","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",-1,-1,1,0,-1,0,-1
1612,Negative,-1,-1,adam sandler is to gary cooper what a gnat is to a racehorse ., Adam  Sandler    is   to    Gary  Cooper   what    a  gnat   is   to   a  racehorse  .,adam sandler is to gary cooper what a gnat is to a racehorse .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0
