,Sentiment,Sentiment Num,Multi,Text,Text-original,Text_with_fullstop,Polarities Found,Polarity Count,Sarcasm?,Adversative Polarity,Adversative Present?,Polarity Count-after Adversative,Emoji Score,Polarity Count-multi
6820,Negative,-1,-1,"it ends up being neither , and fails at both endeavors .","It        ends  up   being  neither  ,  and   fails   at   both  endeavors  .","it ends up being neither , and fails at both endeavors .","[0, 0, 0, 0, 11, 0, 0, -1, 0, 0, 0, 0]",-1,0,-1,0,-1,0,-1
6821,Negative,-1,-2,two badly interlocked stories drowned by all too clever complexity .,Two   badly    interlocked   stories   drowned   by   all    too  clever  complexity  .,two badly interlocked stories drowned by all too clever complexity .,"[0, -1, 0, 0, -1, 0, 0, -1, 0, 1, 0, 0]",-1,-1,-1,0,-1,0,-2
6822,Neutral,0,0,"it is so earnest , so overwrought and so wildly implausible that it begs to be parodied .","It     is       so  earnest  ,   so  overwrought  and   so   wildly  implausible   that   it   begs   to   be  parodied  .","it is so earnest , so overwrought and so wildly implausible that it begs to be parodied .","[0, 0, 0, 1, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0]",-1,-1,-1,0,-1,0,-2
6823,Negative,-1,-2,these are textbook lives of quiet desperation .,These    are    textbook  lives   of   quiet  desperation  .,these are textbook lives of quiet desperation .,"[0, 0, 0, 0, 0, 1, -1, 0]",-1,-1,-1,0,-1,0,-1
6824,Neutral,0,0,"swimfan , like fatal attraction , eventually goes overboard with a loony melodramatic denouement in which a high school swimming pool substitutes for a bathtub .","   Swimfan  ,   like   Fatal  Attraction  ,   eventually     goes  overboard   with    a   loony   melodramatic  denouement    in  which    a   high   school  swimming   pool   substitutes   for   a  bathtub  .","swimfan , like fatal attraction , eventually goes overboard with a loony melodramatic denouement in which a high school swimming pool substitutes for a bathtub .","[0, 0, 1, (-1, -7), 1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-1,-1,-1,0,-1,0,-1
6825,Negative,-1,-2,"claims to sort the bad guys from the good , which is its essential problem .","Claims    to    sort   the   bad  guys   from     the  good  ,   which   is   its   essential  problem  .","claims to sort the bad guys from the good , which is its essential problem .","[0, 0, 0, 0, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0]",-1,-1,-1,0,-1,0,-1
6826,Negative,-1,-1,"purposefully shocking in its eroticized gore , if unintentionally dull in its lack of poetic frissons ."," Purposefully   shocking   in   its   eroticized  gore   ,    if   unintentionally   dull   in    its  lack   of   poetic  frissons  .","purposefully shocking in its eroticized gore , if unintentionally dull in its lack of poetic frissons .","[1, -1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, -1, 0, 1, 0, 0]",-1,-1,-1,0,-1,0,-1
6827,Negative,-1,-2,"feels like pieces a bunch of other , better movies slapped together .","Feels    like  pieces     a  bunch   of   other   ,   better  movies    slapped  together  .","feels like pieces a bunch of other , better movies slapped together .","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1,0,1,0,1,0,2
6828,Neutral,0,0,"almost everything about the film is unsettling , from the preposterous hairpiece worn by lai is villainous father to the endless action sequences .","  Almost  everything   about   the  film      is  unsettling  ,   from    the   preposterous  hairpiece    worn   by    Lai  's   villainous  father   to   the   endless   action  sequences  .","almost everything about the film is unsettling , from the preposterous hairpiece worn by lai is villainous father to the endless action sequences .","[0, 0, 0, 0, 0, 0, -1, 0, 0, 0, -1, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0]",-1,0,-1,0,-1,0,-1
6829,Negative,-1,-2,"writer-director randall wallace has bitten off more than he or anyone else could chew , and his movie veers like a drunken driver through heavy traffic .","     Writer-director   Randall  Wallace   has   bitten    off  more   than     he  or   anyone  else   could  chew  ,  and    his  movie    veers   like   a   drunken  driver   through   heavy  traffic  .","writer-director randall wallace has bitten off more than he or anyone else could chew , and his movie veers like a drunken driver through heavy traffic .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, -1, 0]",-1,-1,-1,0,-1,0,-2
6830,Negative,-1,-2,"it follows the blair witch formula for an hour , in which we are told something creepy and vague is in the works , and then it goes awry in thefinal 30 minutes .","    It   follows    the   Blair   Witch  formula   for     an  hour  ,    in  which   we   're   told    something    creepy  and  vague   is   in   the  works  ,  and   then   it    goes  awry   in  thefinal  30 minutes  .","it follows the blair witch formula for an hour , in which we are told something creepy and vague is in the works , and then it goes awry in thefinal 30 minutes .","[0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-1,0,-1,0,-1,0,-1
6831,Negative,-1,-1,one ca not shake the feeling that crossroads is nothing more than an hour-and-a-half-long commercial for britney is latest album .,One     ca  n't    shake   the  feeling   that   Crossroads   is    nothing  more   than    an   hour-and-a-half-long  commercial   for    Britney  's   latest  album  .,one ca not shake the feeling that crossroads is nothing more than an hour-and-a-half-long commercial for britney is latest album .,"[0, 0, 11, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,1,0,1,0,2
6832,Negative,-1,-2,phoned-in business as usual ., Phoned-in  business    as  usual  .,phoned-in business as usual .,"[0, 0, 0, 0, 0]",0,0,0,0,0,0,0
6833,Neutral,0,0,"there is an epic here , but you have to put it together yourself .","    There    's   an  epic  here  ,  but   you   have   to   put    it  together  yourself  .","there is an epic here , but you have to put it together yourself .","[0, 0, 0, 1, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,1,0,0,0
6834,Negative,-1,-1,"what little atmosphere is generated by the shadowy lighting , macabre sets , and endless rain is offset by the sheer ugliness of everything else .","     What    little  atmosphere   is   generated   by   the   shadowy  lighting   ,   macabre  sets  ,  and    endless  rain   is   offset   by    the   sheer  ugliness   of   everything  else  .","what little atmosphere is generated by the shadowy lighting , macabre sets , and endless rain is offset by the sheer ugliness of everything else .","[0, 0, 0, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0]",-1,0,-1,0,-1,0,-1
6835,Neutral,0,0,"director-chef gabriele muccino keeps it fast -- zippy , comin  at ya -- as if fearing that his film is molto superficiale ."," Director-chef   Gabriele  Muccino         keeps  it  fast  --  zippy  ,       comin  '   at  ya  --   as  if   fearing   that    his  film   is   molto  superficiale  .","director-chef gabriele muccino keeps it fast -- zippy , comin  at ya -- as if fearing that his film is molto superficiale .","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0]",-1,-1,-1,0,-1,0,-1
6836,Negative,-1,-1,"tartakovsky is team has some freakish powers of visual charm , but the five writers slip into the modern rut of narrative banality .","      Tartakovsky  's  team   has    some   freakish  powers   of   visual  charm  ,  but    the   five  writers   slip   into    the   modern  rut   of   narrative  banality  .","tartakovsky is team has some freakish powers of visual charm , but the five writers slip into the modern rut of narrative banality .","[0, 0, 0, 0, 0, -1, 0, 0, 0, 1, 0, 8, 0, 0, 0, 0, 0, 0, 1, -1, 0, 0, 0, 0]",-1,-1,-1,1,-1,0,-1
6837,Negative,-1,-1,the most horrific movie experience i have had since `` ca not stop the music . , The    most  horrific   movie  experience    I   've   had  since   ``      Ca  n't   Stop   The  Music  .  '',the most horrific movie experience i have had since `` ca not stop the music . ,"[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 11, -1, 0, 0, 0]",-1,0,-1,0,-1,0,-2
6838,Negative,-1,-1,it may also be called `` jar-jar binks  the movie . ,It      may   as  well   be   called   ``     Jar-Jar  Binks  :   The  Movie  .  '',it may also be called `` jar-jar binks  the movie . ,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0
6839,Negative,-1,-1,it is that painful .,It    's   that  painful  .,it is that painful .,"[0, 0, 0, -1, 0]",-1,0,-1,0,-1,0,-1
6840,Neutral,0,0,"god is great , the movie is not ."," God   is  great   ,    the  movie    's  not  .","god is great , the movie is not .","[0, 0, 1, 0, 0, 0, 0, 11, 0]",1,0,1,0,1,0,2
6841,Negative,-1,-2,"like a three-ring circus , there are side stories aplenty -- none of them memorable ."," Like   a   three-ring  circus   ,      there    are   side  stories  aplenty  --    none   of  them  memorable  .","like a three-ring circus , there are side stories aplenty -- none of them memorable .","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1,0,1,0,1,0,1
6842,Neutral,0,0,"when in doubt , the film ratchets up the stirring soundtrack , throws in a fish-out-of-water gag and lets the cliched dialogue rip ."," When   in  doubt   ,    the  film         ratchets  up   the   stirring  soundtrack  ,   throws   in   a   fish-out-of-water  gag  and   lets   the   cliched   dialogue  rip  .","when in doubt , the film ratchets up the stirring soundtrack , throws in a fish-out-of-water gag and lets the cliched dialogue rip .","[0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, 0]",-1,0,-1,0,-1,0,-1
6843,Neutral,0,0,or else a doggie winks .,Or   else    a   doggie  winks  .,or else a doggie winks .,"[0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0
6844,Negative,-1,-1,"a ` girls gone wild  video for the boho art-house crowd , the burning sensation is not a definitive counter-cultural document -- its makers are not removed andinquisitive enough for that .","      A   `   Girls   Gone   Wild  '  video   for     the   boho   art-house  crowd  ,   The   Burning  Sensation    is  n't   a   definitive   counter-cultural  document  --    its  makers    are  n't    removed andinquisitive  enough   for  that  .","a ` girls gone wild  video for the boho art-house crowd , the burning sensation is not a definitive counter-cultural document -- its makers are not removed andinquisitive enough for that .","[0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 1, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 0, 0]",-1,-1,-1,0,-1,0,-1
6845,Negative,-1,-2,as original and insightful as last week is episode of behind the music ., As    original  and  insightful    as   last  week    's   episode   of   Behind   the  Music  .,as original and insightful as last week is episode of behind the music .,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,1,0,1,0,1
6846,Negative,-1,-2,plays like john le carrã© with a couple of burnt-out cylinders .,Plays    like    John   Le  CarrÃ©   with    a  couple   of   burnt-out  cylinders  .,plays like john le carrã© with a couple of burnt-out cylinders .,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,1,0,1,0,1
6847,Negative,-1,-1,you may be galled that you have wasted nearly two hours of your own precious life with this silly little puddle of a movie .,You    may   be   galled   that   you   've    wasted     nearly  two  hours   of   your   own   precious  life   with    this   silly   little  puddle   of   a  movie  .,you may be galled that you have wasted nearly two hours of your own precious life with this silly little puddle of a movie .,"[0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0]",-1,-1,-1,0,-1,0,-1
6848,Positive,1,1,"it is neither as sappy as big daddy nor as anarchic as happy gilmore or the waterboy , but it has its moments .","    It    's     neither   as   sappy   as   Big  Daddy  nor   as  anarchic   as     Happy  Gilmore  or   The  Waterboy  ,  but   it   has   its  moments  .","it is neither as sappy as big daddy nor as anarchic as happy gilmore or the waterboy , but it has its moments .","[0, 0, 11, 0, 0, 0, 0, 0, 11, 0, 0, 0, 1, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0]",-1,-1,0,1,0,0,0
6849,Positive,1,1,despite the surface attractions -- conrad l . hall is cinematography will likely be nominated for an oscar next year -- there is something impressive and yet lacking abouteverything ., Despite   the   surface  attractions    --      Conrad   L.   Hall  's  cinematography    will  likely   be    nominated   for   an  Oscar   next  year  --   there    's   something    impressive  and   yet   lacking   abouteverything.,despite the surface attractions -- conrad l . hall is cinematography will likely be nominated for an oscar next year -- there is something impressive and yet lacking abouteverything .,"[-8, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8, -1, 0, 0]",-1,-1,0,1,0,0,0
6850,Negative,-1,-1,a smug and convoluted action-comedy that does not allow an earnest moment to pass without reminding audiences that it is only a movie ., A     smug  and  convoluted   action-comedy  that     does  n't    allow   an   earnest  moment   to   pass   without    reminding  audiences   that   it    's  only   a  movie  .,a smug and convoluted action-comedy that does not allow an earnest moment to pass without reminding audiences that it is only a movie .,"[0, -1, 0, -1, 0, 0, 0, 11, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-1,-1,-1,0,-1,0,-1
6851,Neutral,0,0,-lrb- crystal and de niro -rrb- manage to squeeze out some good laughs but not enough to make this silly con job sing ., -LRB-     Crystal  and   De  Niro  -RRB-    manage   to     squeeze  out     some   good  laughs   but  not  enough   to   make    this   silly   con  job  sing  .,-lrb- crystal and de niro -rrb- manage to squeeze out some good laughs but not enough to make this silly con job sing .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 8, 11, 1, 0, 0, 0, -1, 0, 0, 0, 0]",-1,-1,-1,1,-1,0,-1
6852,Negative,-1,-1,"worthless , from its pseudo-rock-video opening to the idiocy of its last frames .","   Worthless  ,   from   its   pseudo-rock-video  opening   to    the  idiocy   of   its   last  frames  .","worthless , from its pseudo-rock-video opening to the idiocy of its last frames .","[-1, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0]",-1,0,-1,0,-1,0,-1
6853,Negative,-1,-2,the christ allegory does not work because there is no foundation for it, The   Christ  allegory    does  n't   work   because   there   is    no  foundation   for  it,the christ allegory does not work because there is no foundation for it,"[0, 0, 0, 0, 11, 0, 0, 0, 0, 11, 0, 0, 0]",0,0,0,0,0,0,0
6854,Neutral,0,0,"go for la salle is performance , and make do as best you can with a stuttering script .","    Go   for    La   Salle  's  performance  ,  and  make    do   as   best   you   can   with   a   stuttering  script  .","go for la salle is performance , and make do as best you can with a stuttering script .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, (1, -7), 0, 0, 0, 0, -1, 0, 0]",-1,0,-1,0,-1,0,-2
6855,Negative,-1,-2,,#NAME?,,[0],-1,0,0,0,-1,0,-2
6856,Negative,-1,-2,"tries too hard to be funny in a way that is too loud , too goofy and too short of an attention span ."," Tries   too   hard   to   be   funny   in    a  way   that   's        too  loud  ,   too  goofy  and   too  short   of   an   attention  span  .","tries too hard to be funny in a way that is too loud , too goofy and too short of an attention span .","[0, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, -1, 0, -1, 0, -1, 0, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0]",-1,-1,-1,0,-1,0,-2
6857,Negative,-1,-2,i did not find much fascination in the swinging .,I     did  n't    find   much  fascination   in   the  swinging  .,i did not find much fascination in the swinging .,"[0, 0, 11, 0, 0, 1, 0, 0, 0, 0]",-1,-1,-1,0,-1,0,-2
